ctime,datname,numbackends,xact_commit,xact_rollback,blks_read,blks_hit,tup_returned,tup_fetched,tup_inserted,tup_updated,tup_deleted
1431287508.74233,template1,0,0,0,0,0,0,0,0,0,0
1431287508.74233,template0,0,0,0,0,0,0,0,0,0,0
1431287508.74233,postgres,0,2118,4,4733,111778,949022,42738,0,0,0
1431287508.74233,dbt2,15,330537,1503,349844,107586925,37939748,11136949,4040401,3777632,122619
1431287568.75609,template1,0,0,0,0,0,0,0,0,0,0
1431287568.75609,template0,0,0,0,0,0,0,0,0,0,0
1431287568.75609,postgres,0,2118,4,4733,111778,949022,42738,0,0,0
1431287568.75609,dbt2,43,454357,2036,424227,128440026,43690845,15601744,4794245,5209741,166999
1431287628.77566,template1,0,0,0,0,0,0,0,0,0,0
1431287628.77566,template0,0,0,0,0,0,0,0,0,0,0
1431287628.77566,postgres,0,2118,4,4733,111778,949022,42738,0,0,0
1431287628.77566,dbt2,43,584511,2625,447170,150648037,49650877,20244837,5586040,6710228,213809
1431287688.77028,template1,0,0,0,0,0,0,0,0,0,0
1431287688.77028,template0,0,0,0,0,0,0,0,0,0,0
1431287688.77028,postgres,0,2118,4,4733,111778,949022,42738,0,0,0
1431287688.77028,dbt2,42,714541,3217,466329,173433384,55671025,24936040,6375324,8221652,260829
1431287748.78704,template1,0,0,0,0,0,0,0,0,0,0
1431287748.78704,template0,0,0,0,0,0,0,0,0,0,0
1431287748.78704,postgres,0,2118,4,4733,111778,949022,42738,0,0,0
1431287748.78704,dbt2,43,843642,3785,484842,196313085,61622707,29550662,7161720,9702993,305859
1431287808.78472,template1,0,0,0,0,0,0,0,0,0,0
1431287808.78472,template0,0,0,0,0,0,0,0,0,0,0
1431287808.78472,postgres,0,2118,4,4733,111778,949022,42738,0,0,0
1431287808.78472,dbt2,44,971222,4372,502521,219498129,67524478,34160355,7938336,11182039,351469
1431287868.78802,template1,0,0,0,0,0,0,0,0,0,0
1431287868.78802,template0,0,0,0,0,0,0,0,0,0,0
1431287868.78802,postgres,0,2118,4,4733,111778,949022,42738,0,0,0
1431287868.78802,dbt2,42,1098288,4915,519872,242881725,73367887,38729018,8713595,12648082,395909
1431287928.79511,template1,0,0,0,0,0,0,0,0,0,0
1431287928.79511,template0,0,0,0,0,0,0,0,0,0,0
1431287928.79511,postgres,0,2118,4,4733,111778,949022,42738,0,0,0
1431287928.79511,dbt2,43,1215167,5464,535710,265438314,78773841,42949573,9424324,13997636,436969
1431287988.81108,template1,0,0,0,0,0,0,0,0,0,0
1431287988.81108,template0,0,0,0,0,0,0,0,0,0,0
1431287988.81108,postgres,0,2118,4,4733,111778,949022,42738,0,0,0
1431287988.81108,dbt2,45,1337183,6004,552225,289375246,84390027,47346649,10163366,15397863,479029
1431288048.81809,template1,0,0,0,0,0,0,0,0,0,0
1431288048.81809,template0,0,0,0,0,0,0,0,0,0,0
1431288048.81809,postgres,0,2118,4,4733,111778,949022,42738,0,0,0
1431288048.81809,dbt2,44,1460876,6560,568905,314058739,90111546,51799831,10914675,16819759,521669
1431288108.81772,template1,0,0,0,0,0,0,0,0,0,0
1431288108.81772,template0,0,0,0,0,0,0,0,0,0,0
1431288108.81772,postgres,0,2118,4,4733,111778,949022,42738,0,0,0
1431288108.81772,dbt2,43,1585759,7145,585732,339471618,95903182,56337581,11673264,18262359,565069
1431288168.83083,template1,0,0,0,0,0,0,0,0,0,0
1431288168.83083,template0,0,0,0,0,0,0,0,0,0,0
1431288168.83083,postgres,0,2118,4,4733,111778,949022,42738,0,0,0
1431288168.83083,dbt2,43,1710241,7715,602659,365210827,101725099,60855714,12430050,19698908,608359
1431288228.8387,template1,0,0,0,0,0,0,0,0,0,0
1431288228.8387,template0,0,0,0,0,0,0,0,0,0,0
1431288228.8387,postgres,0,2118,4,4733,111778,949022,42738,0,0,0
1431288228.8387,dbt2,44,1833666,8286,619208,391138108,107470548,65358495,13180903,21127882,651519
1431288288.84727,template1,0,0,0,0,0,0,0,0,0,0
1431288288.84727,template0,0,0,0,0,0,0,0,0,0,0
1431288288.84727,postgres,0,2118,4,4733,111778,949022,42738,0,0,0
1431288288.84727,dbt2,43,1946441,8828,635575,415492104,112808194,69509489,13867132,22446551,691139
1431288348.84622,template1,0,0,0,0,0,0,0,0,0,0
1431288348.84622,template0,0,0,0,0,0,0,0,0,0,0
1431288348.84622,postgres,0,2118,4,4733,111778,949022,42738,0,0,0
1431288348.84622,dbt2,44,2062469,9366,652571,440865022,118287638,73800758,14571589,23802358,731799
1431288408.86312,template1,0,0,0,0,0,0,0,0,0,0
1431288408.86312,template0,0,0,0,0,0,0,0,0,0,0
1431288408.86312,postgres,0,2118,4,4733,111778,949022,42738,0,0,0
1431288408.86312,dbt2,44,2182083,9914,669659,466924271,123878567,78180984,15298201,25173296,772279
