# hostname;interval;timestamp;pgpgin/s;pgpgout/s;fault/s;majflt/s;pgfree/s;pgscank/s;pgscand/s;pgsteal/s;%vmeff
ECSPGSQL;60;1431287568;0.53;32723.05;65233.16;0.00;16449.14;0.00;0.00;0.00;0.00
ECSPGSQL;60;1431287628;0.73;24099.35;34768.51;0.00;15754.73;0.00;0.00;0.00;0.00
ECSPGSQL;60;1431287688;0.27;23482.15;30266.84;0.00;15685.82;0.00;0.00;0.00;0.00
ECSPGSQL;60;1431287748;0.33;23044.56;28546.74;0.00;15495.45;0.00;0.00;0.00;0.00
ECSPGSQL;60;1431287808;0.20;22814.94;27359.99;0.00;15200.20;0.00;0.00;0.00;0.00
ECSPGSQL;60;1431287868;0.40;22806.27;26998.02;0.00;15431.13;0.00;0.00;0.00;0.00
ECSPGSQL;60;1431287928;5.00;41829.33;27211.63;0.00;15567.13;0.00;0.00;0.00;0.00
ECSPGSQL;60;1431287988;0.47;31636.59;27210.93;0.00;15251.58;0.00;0.00;0.00;0.00
ECSPGSQL;60;1431288048;0.07;25327.69;26866.29;0.00;15194.82;0.00;0.00;0.00;0.00
ECSPGSQL;60;1431288108;0.07;15658.59;25726.95;0.00;14786.07;0.00;0.00;0.00;0.00
ECSPGSQL;60;1431288168;0.07;15221.34;25952.87;0.00;14759.27;0.00;0.00;0.00;0.00
ECSPGSQL;60;1431288228;0.07;15869.76;24774.47;0.00;14759.09;0.00;0.00;0.00;0.00
ECSPGSQL;60;1431288288;0.67;42322.93;20710.42;0.00;15449.82;0.00;0.00;0.00;0.00
ECSPGSQL;60;1431288348;0.27;31300.00;20779.37;0.00;14421.65;0.00;0.00;0.00;0.00
ECSPGSQL;60;1431288408;0.07;20934.71;19205.50;0.00;14471.72;0.00;0.00;0.00;0.00
